"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Calm232",2069.55808005017,99.6847911741529,"Calm2","GABAergic_Sncg_1269_61407",0.675785065136367
"Calm332",933.713986599416,99.0543735224586,"Calm3","GABAergic_Sncg_1269_61407",0.0570732266741763
"Actb32",1051.12414784429,98.6603624901497,"Actb","GABAergic_Sncg_1269_61407",-0.636645917333215
"Camkmt33",69.0102076917477,43.3776464795667,"Camkmt","GABAergic_Sst_2031_61407",-0.477214014250224
"Calm133",1342.86272744086,99.507631708518,"Calm1","GABAergic_Sst_2031_61407",0.204071923251028
"Calm233",2066.74798955234,99.5568685376662,"Calm2","GABAergic_Sst_2031_61407",0.665067694733184
"Calm333",932.429677351216,98.8183161004431,"Calm3","GABAergic_Sst_2031_61407",0.039516541068507
"Actb33",1058.36797556997,97.6366322008863,"Actb","GABAergic_Sst_2031_61407",-0.615635397008296
"Camkmt34",66.779951585824,48.5714285714286,"Camkmt","GABAergic_Sst Chodl_70_61407",-0.612126519402315
"Calm134",1457.5230603272,100,"Calm1","GABAergic_Sst Chodl_70_61407",0.953801339916714
"Calm234",2003.02554339022,100,"Calm2","GABAergic_Sst Chodl_70_61407",0.422037422561
"Calm334",977.489718928673,100,"Calm3","GABAergic_Sst Chodl_70_61407",0.655493560981814
"Actb34",1181.67040651326,100,"Actb","GABAergic_Sst Chodl_70_61407",-0.258000134333305
"Camkmt35",134.800861565736,62.5,"Camkmt","Glutamatergic_SUB-ProS_16_61407",2
"Calm135",1278.23515829914,93.75,"Calm1","Glutamatergic_SUB-ProS_16_61407",-0.218508305616486
"Calm235",2205.90818370449,93.75,"Calm2","Glutamatergic_SUB-ProS_16_61407",1.19580908802947
"Calm335",828.69576341113,100,"Calm3","Glutamatergic_SUB-ProS_16_61407",-1.37854045434988
"Actb35",1237.70468495934,93.75,"Actb","Glutamatergic_SUB-ProS_16_61407",-0.095474272210729
"Camkmt36",67.9366808980392,43.3689024390244,"Camkmt","GABAergic_Vip_1312_61407",-0.542153726197397
"Calm136",1346.1882792114,99.5426829268293,"Calm1","GABAergic_Vip_1312_61407",0.225816705655362
"Calm236",2114.17220839421,99.3140243902439,"Calm2","GABAergic_Vip_1312_61407",0.845938353454743
"Calm336",951.46342072807,98.8567073170732,"Calm3","GABAergic_Vip_1312_61407",0.299710453737568
"Actb36",1029.90650956293,98.3993902439024,"Actb","GABAergic_Vip_1312_61407",-0.698187085516575
"Camkmt37",86.7599923828304,43.75,"Camkmt","Non-Neuronal_VLMC_16_61407",0.596504789713026
"Calm137",1209.4036898024,93.75,"Calm1","Non-Neuronal_VLMC_16_61407",-0.668576567457804
"Calm237",1844.55950559456,100,"Calm2","Non-Neuronal_VLMC_16_61407",-0.182334295962528
"Calm337",1029.69476010726,100,"Calm3","Non-Neuronal_VLMC_16_61407",1.36914371672697
"Actb37",1466.67661516588,100,"Actb","Non-Neuronal_VLMC_16_61407",0.568652426493885
