"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Actb18",797.677739213135,96.9924812030075,"Actb","GABAergic_Lamp5_1330_45437",-0.145195832424788
"Camkmt19",59.705467033989,42.8571428571429,"Camkmt","Non-Neuronal_Micro-PVM_7_45437",-0.350391943310274
"Calm119",1964.65368412966,100,"Calm1","Non-Neuronal_Micro-PVM_7_45437",0.0815107653057542
"Calm219",2010.03002315757,85.7142857142857,"Calm2","Non-Neuronal_Micro-PVM_7_45437",-1.06209005565305
"Calm319",748.153690582178,85.7142857142857,"Calm3","Non-Neuronal_Micro-PVM_7_45437",-0.228169532322365
"Actb19",436.994705585975,71.4285714285714,"Actb","Non-Neuronal_Micro-PVM_7_45437",-1.2621953970168
"Camkmt20",82.2580298470156,33.3333333333333,"Camkmt","Glutamatergic_NP PPP_9_45437",0.540545830849686
"Calm120",1898.83445970895,100,"Calm1","Glutamatergic_NP PPP_9_45437",-0.165760626460464
"Calm220",2275.57358550629,100,"Calm2","Glutamatergic_NP PPP_9_45437",-0.302949975450594
"Calm320",678.718809449445,100,"Calm3","Glutamatergic_NP PPP_9_45437",-0.743688375995164
"Actb20",1162.91432931118,100,"Actb","Glutamatergic_NP PPP_9_45437",0.985905644708477
"Camkmt21",121.06940726825,52.1739130434783,"Camkmt","Glutamatergic_NP SUB_23_45437",2
"Calm121",1871.61476797457,100,"Calm1","Glutamatergic_NP SUB_23_45437",-0.268020279591393
"Calm221",2314.29877042291,100,"Calm2","Glutamatergic_NP SUB_23_45437",-0.192241812452996
"Calm321",690.494504830835,91.304347826087,"Calm3","Glutamatergic_NP SUB_23_45437",-0.656259798781176
"Actb21",801.673185576544,91.304347826087,"Actb","Glutamatergic_NP SUB_23_45437",-0.132822331505165
"Camkmt22",70.5103955404495,41.3223140495868,"Camkmt","Non-Neuronal_Oligo_363_45437",0.076456172946518
"Calm122",2142.38394963384,99.7245179063361,"Calm1","Non-Neuronal_Oligo_363_45437",0.749212496783043
"Calm222",2448.75745439005,99.4490358126722,"Calm2","Non-Neuronal_Oligo_363_45437",0.192150771678596
"Calm322",766.08138740294,95.5922865013774,"Calm3","Non-Neuronal_Oligo_363_45437",-0.0950654586351291
"Actb22",835.03778365884,98.0716253443526,"Actb","Non-Neuronal_Oligo_363_45437",-0.0294954820109453
"Camkmt23",69.7927620805554,38.1918819188192,"Camkmt","GABAergic_Pvalb_542_45437",0.0481061019270308
"Calm123",2057.60904576256,99.2619926199262,"Calm1","GABAergic_Pvalb_542_45437",0.430727910378478
"Calm223",2526.96636347714,99.4464944649446,"Calm2","GABAergic_Pvalb_542_45437",0.415735621530659
"Calm323",744.217527699039,96.4944649446495,"Calm3","GABAergic_Pvalb_542_45437",-0.257393549198623
"Actb23",845.402152777016,96.6789667896679,"Actb","GABAergic_Pvalb_542_45437",0.00260194069244809
"Camkmt24",39.2184093990997,33.3333333333333,"Camkmt","Non-Neuronal_SMC-Peri_6_45437",-1.15973204712198
"Calm124",2241.03848888389,100,"Calm1","Non-Neuronal_SMC-Peri_6_45437",1.11984046207915
"Calm224",2093.87460429801,100,"Calm2","Non-Neuronal_SMC-Peri_6_45437",-0.822393858582715
"Calm324",764.416725774016,100,"Calm3","Non-Neuronal_SMC-Peri_6_45437",-0.107424728558971
"Actb24",866.542105939408,100,"Actb","Non-Neuronal_SMC-Peri_6_45437",0.0680702779203565
"Camkmt25",61.578117956325,34.5345345345345,"Camkmt","GABAergic_Sncg_333_45437",-0.276412969906818
"Calm125",2124.56696550558,100,"Calm1","GABAergic_Sncg_333_45437",0.682277182651866
"Calm225",2526.01103112733,99.6996996996997,"Calm2","GABAergic_Sncg_333_45437",0.413004502499786
"Calm325",751.259863537088,96.0960960960961,"Calm3","GABAergic_Sncg_333_45437",-0.205107770512737
