"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Actb31",1431.26981329785,98.7538940809969,"Actb","GABAergic_Sst_1284_50530",0.0543992463231891
"Camkmt32",125.655829498385,50,"Camkmt","GABAergic_Sst Chodl_22_50530",1.91220385554948
"Calm132",1029.33151478874,100,"Calm1","GABAergic_Sst Chodl_22_50530",-1.62224396182555
"Calm232",1735.4868715956,100,"Calm2","GABAergic_Sst Chodl_22_50530",-1.16241108632078
"Calm332",711.673187554326,100,"Calm3","GABAergic_Sst Chodl_22_50530",-2
"Actb32",988.407552832973,100,"Actb","GABAergic_Sst Chodl_22_50530",-0.749479639469059
"Camkmt33",95.3767974023233,47.887323943662,"Camkmt","Glutamatergic_SUB-ProS_3905_50530",0.188810040009292
"Calm133",1177.19667627267,98.8220230473752,"Calm1","Glutamatergic_SUB-ProS_3905_50530",-0.282897429256703
"Calm233",1896.37893056441,98.8220230473752,"Calm2","Glutamatergic_SUB-ProS_3905_50530",-0.389255603570315
"Calm333",829.280094891769,97.4903969270166,"Calm3","Glutamatergic_SUB-ProS_3905_50530",-0.500196619197367
"Actb33",1223.57156474015,97.2087067861716,"Actb","Glutamatergic_SUB-ProS_3905_50530",-0.322612415172424
"Camkmt34",90.8560874188636,45.6179775280899,"Camkmt","GABAergic_Vip_1335_50530",-0.0684955304801543
"Calm134",1173.71259959584,99.1011235955056,"Calm1","GABAergic_Vip_1335_50530",-0.314455816435177
"Calm234",1902.91398100894,99.1760299625468,"Calm2","GABAergic_Vip_1335_50530",-0.357851877907139
"Calm334",824.654418104328,97.5280898876404,"Calm3","GABAergic_Vip_1335_50530",-0.567203810308551
"Actb34",1254.72192245753,96.6292134831461,"Actb","GABAergic_Vip_1335_50530",-0.266068615690403
"Camkmt35",116.322552990466,75,"Camkmt","Non-Neuronal_VLMC_8_50530",1.38098109514409
"Calm135",1346.89001707708,100,"Calm1","Non-Neuronal_VLMC_8_50530",1.25416637485711
"Calm235",2191.72628568539,100,"Calm2","Non-Neuronal_VLMC_8_50530",1.03001535604796
"Calm335",759.735303233315,100,"Calm3","Non-Neuronal_VLMC_8_50530",-1.50761701616444
"Actb35",599.626328160453,87.5,"Actb","Non-Neuronal_VLMC_8_50530",-1.45519120174719
